359	test fn	request_id_32_lowercase_hex	crates/z00z_wallets/src/adapters/rpc/logging/test_middleware_suite.rs	49	test_request_id_lowercase_hex
361	test fn	serialize_cap_drops_response_summary	crates/z00z_wallets/src/adapters/rpc/logging/test_middleware_suite.rs	113	test_serialize_cap_response_summary
363	test fn	serialize_cap_forces_bounded_internal	crates/z00z_wallets/src/adapters/rpc/logging/test_middleware_suite.rs	199	test_serialize_cap_bounded_internal
365	test fn	asset_list_paginates_with_cursor	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	619	test_asset_list_with_cursor
367	test fn	asset_list_empty_filter_excludes	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	662	test_asset_list_filter_excludes
369	test fn	asset_list_filters_class_min	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	703	test_asset_list_class_min
371	test fn	asset_list_cache_bounded_evicts	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	753	test_asset_list_bounded_evicts
373	test fn	asset_balance_is_cached_1s	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	791	test_asset_balance_cached_1s
375	test fn	asset_metadata_rejects_unknown_asset	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	846	test_asset_metadata_unknown_asset
377	test fn	asset_details_returns_cached_asset	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	869	test_asset_details_cached_asset
379	test fn	asset_details_rejects_id_query	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	904	test_asset_details_id_query
381	test fn	asset_balance_rejects_id_query	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	933	test_asset_balance_id_query
383	test fn	asset_add_rejects_invalid_asset	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	982	test_asset_add_invalid_asset
385	test fn	asset_add_accepts_valid_definition	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1032	test_asset_add_valid_definition
387	test fn	asset_import_rejects_invalid_asset	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1058	test_asset_import_invalid_asset
389	test fn	asset_import_rejects_tampered_commitment	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1101	test_asset_import_tampered_commitment
391	test fn	asset_import_accepts_valid_asset	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1147	test_asset_import_valid_asset
393	test fn	asset_import_rejects_secret	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1178	test_asset_import_secret_r393
395	test fn	asset_import_rejects_bad_json	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1214	test_asset_import_bad_json
397	test fn	asset_claim_reserve_conflict	crates/z00z_wallets/src/adapters/rpc/methods/asset_impl_tests.rs	1264	test_asset_reserve_conflict_r397
